UserID,Gender,Age Group,Top 6 most preferred dishes,laksa,Chili Crab,Char Kway Teow,hainanese chicken rice,Sliced Fish Soup,Fish and Chips,Chinese Economy Rice,Japanese Bento,Curry laksa,Yu Sheng,Duck Rice,Fish Head Curry,Bak Kut Teh,Hokkien Mee,Kway Chap,Roti Prata,Black Pepper Crab,Roti John,Cereal Prawn,Beef Kway Teow,Katong laksa,Sambal Stingray,Crab Bee Hoon Soup,Satay,sum
11,Female,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Cereal Prawn, Crab Bee Hoon Soup",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
892,Male,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Japanese Bento, Cereal Prawn, Beef Kway Teow, Katong laksa ",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,6
88,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Yu Sheng, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
324,Male,55 - 64,"Sliced Fish Soup, Japanese Bento, Kway Chap, Cereal Prawn, Sambal Stingray, Satay",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,6
156,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
148,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Black Pepper Crab, Beef Kway Teow",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
803,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Duck Rice, Bak Kut Teh, Roti Prata, Satay",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6
945,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
793,Female,15 - 24,"Hainanese Chicken Rice, Hokkien Mee, Roti Prata, Black Pepper Crab, Sambal Stingray, Satay",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,6
672,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Japanese Bento, Kway Chap, Cereal Prawn, Satay",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6
244,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Duck Rice, Fish Head Curry, Kway Chap",1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
721,Female,15 - 24,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Duck Rice, Fish Head Curry, Hokkien Mee",0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6
733,Female,15 - 24,"Chili Crab, Sliced Fish Soup, Japanese Bento, Hokkien Mee, Cereal Prawn, Katong laksa ",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6
776,Female,15 - 24,"Japanese Bento, Hokkien Mee, Roti John, Cereal Prawn, Sambal Stingray, Satay",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,6
738,Female,15 - 24,"Char Kway Teow, Hainanese Chicken Rice, Hokkien Mee, Roti Prata, Roti John, Sambal Stingray",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,6
444,Female,25 - 54,"Char Kway Teow, Fish and Chips, Japanese Bento, Bak Kut Teh, Hokkien Mee, Satay",0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6
272,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
194,Male,65 and above,"Sliced Fish Soup, Bak Kut Teh, Kway Chap, Black Pepper Crab, katong laksa, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
304,Male,55 - 64,"Chili Crab, Char Kway Teow, Beef Kway Teow, katong laksa, Sambal Stingray, Satay",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,6
187,Male,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
318,Male,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Hokkien Mee, Beef Kway Teow",0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6
327,Male,55 - 64,"Laksa , Chili Crab, Hainanese Chicken Rice, Bak Kut Teh, Black Pepper Crab, Sambal Stingray",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6
395,Male,55 - 64,"Laksa , Chili Crab, Japanese Bento, katong laksa, Sambal Stingray, Crab Bee Hoon Soup",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6
893,Male,14 and below,"Char Kway Teow, Fish and Chips, Roti Prata, Roti John, Sambal Stingray, Satay",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6
50,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Duck Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
732,Female,15 - 24,"Hainanese Chicken Rice, Japanese Bento, Duck Rice, Bak Kut Teh, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,6
863,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Hokkien Mee, Roti Prata, Cereal Prawn",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6
674,Male,15 - 24,"Hainanese Chicken Rice, Hokkien Mee, Black Pepper Crab, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,6
651,Male,15 - 24,"Hainanese Chicken Rice, Sliced Fish Soup, Duck Rice, Bak Kut Teh, Hokkien Mee, Kway Chap",0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,6
180,Male,65 and above,"Chili Crab, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
767,Female,15 - 24,"Laksa , Chili Crab, Char Kway Teow, Bak Kut Teh, Hokkien Mee, Cereal Prawn",1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,6
253,Female,55 - 64,"Laksa , Fish and Chips, Japanese Bento, Cereal Prawn, katong laksa, Crab Bee Hoon Soup",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,6
252,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6
479,Female,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Hokkien Mee, Satay",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
87,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Duck Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
450,Female,25 - 54,"Laksa ,Curry laksa, Fish Head Curry, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6
126,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Roti Prata, Cereal Prawn, Crab Bee Hoon Soup, Satay",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6
513,Male,25 - 54,"Sliced Fish Soup, Japanese Bento, Fish Head Curry, Black Pepper Crab, Cereal Prawn, Katong laksa ",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,6
273,Female,55 - 64,"Laksa , Fish and Chips, Japanese Bento, Cereal Prawn, katong laksa, Crab Bee Hoon Soup",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6
774,Female,15 - 24,"Laksa , Sliced Fish Soup, Japanese Bento,Curry laksa, Duck Rice, Fish Head Curry",1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
641,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Bak Kut Teh",1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
120,Male,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Black Pepper Crab, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6
898,Male,14 and below,"Fish and Chips, Japanese Bento, Fish Head Curry, Hokkien Mee, Cereal Prawn, Katong laksa ",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,6
75,Female,65 and above,"Chili Crab, Japanese Bento,Curry laksa, Duck Rice, Hokkien Mee, Roti Prata",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
509,Male,25 - 54,"Chili Crab, Hainanese Chicken Rice,Curry laksa, Bak Kut Teh, Black Pepper Crab, Sambal Stingray",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6
868,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
98,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6
541,Male,25 - 54,"Char Kway Teow, Hainanese Chicken Rice, Duck Rice, Fish Head Curry, Sambal Stingray, Satay",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,6
593,Male,25 - 54,"Laksa , Hainanese Chicken Rice, Japanese Bento,Curry laksa, Roti John, Katong laksa ",1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
70,Female,65 and above,"Laksa , Chili Crab, Sliced Fish Soup, Fish Head Curry, Roti Prata, Roti John",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
55,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Roti Prata",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
667,Male,15 - 24,"Chili Crab, Duck Rice, Fish Head Curry, Hokkien Mee, Kway Chap, Roti Prata",0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6
998,Female,14 and below,"Hainanese Chicken Rice, Japanese Bento,Curry laksa, Duck Rice, Roti Prata, Cereal Prawn",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,6
946,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Roti Prata, Satay",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
934,Female,14 and below,"Fish and Chips, Japanese Bento, Duck Rice, Bak Kut Teh, Roti Prata, Satay",0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6
3,Female,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
394,Male,55 - 64,"Laksa , Hainanese Chicken Rice, Hokkien Mee, Kway Chap, katong laksa, Sambal Stingray",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,6
538,Male,25 - 54,"Laksa , Chili Crab, Sliced Fish Soup, Duck Rice, katong laksa, Sambal Stingray",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6
919,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Kway Chap, Roti Prata",0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6
379,Male,55 - 64,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Sambal Stingray",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6
499,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Kway Chap, Cereal Prawn, Katong laksa ",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6
684,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Japanese Bento, Cereal Prawn, katong laksa, Satay",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6
903,Female,14 and below,"Hainanese Chicken Rice, Bak Kut Teh, Hokkien Mee, Kway Chap, Roti Prata, Satay",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6
890,Male,14 and below,"Laksa , Japanese Bento,Curry laksa, Fish Head Curry, Bak Kut Teh, Hokkien Mee",1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,6
555,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Roti Prata, Black Pepper Crab",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
423,Female,25 - 54,"Chili Crab, Duck Rice, Kway Chap, Black Pepper Crab, katong laksa, Sambal Stingray",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,6
59,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Yu Sheng, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6
942,Female,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Chinese Economy Rice, Duck Rice, Kway Chap",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
764,Female,15 - 24,"Chili Crab, Hainanese Chicken Rice, Hokkien Mee, Roti Prata, Cereal Prawn, Sambal Stingray",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,6
263,Female,55 - 64,"Chili Crab, Char Kway Teow, Japanese Bento, Hokkien Mee, Kway Chap, Black Pepper Crab",0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6
914,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Duck Rice, Roti Prata, Satay",0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6
43,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
12,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Hokkien Mee, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6
612,Male,15 - 24,"Hainanese Chicken Rice,Curry laksa, Duck Rice, Hokkien Mee, Cereal Prawn, Satay",0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,6
654,Male,15 - 24,"Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Hokkien Mee, Roti Prata",0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1000,Female,14 and below,"Char Kway Teow, Sliced Fish Soup, Fish and Chips, Cereal Prawn, Beef Kway Teow, Sambal Stingray",0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6
526,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Kway Chap, Roti Prata, Black Pepper Crab",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
959,Female,14 and below,"Char Kway Teow, Sliced Fish Soup, Fish and Chips, Cereal Prawn, Beef Kway Teow, Sambal Stingray",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6
911,Female,14 and below,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Chinese Economy Rice, Japanese Bento",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
573,Male,25 - 54,"Sliced Fish Soup, Japanese Bento, Fish Head Curry, Black Pepper Crab, Cereal Prawn, Katong laksa ",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,6
592,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Hokkien Mee, Katong laksa ",0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6
668,Male,15 - 24,"Chili Crab, Chinese Economy Rice, Japanese Bento, Bak Kut Teh, Hokkien Mee, Black Pepper Crab",0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
251,Female,55 - 64,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento,Curry laksa, Fish Head Curry, Sambal Stingray",0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6
443,Female,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Hokkien Mee, Satay",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6
645,Male,15 - 24,"Laksa , Char Kway Teow, Fish and Chips, Japanese Bento, Cereal Prawn, Sambal Stingray",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
35,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Bak Kut Teh, Hokkien Mee, katong laksa, Crab Bee Hoon Soup",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,6
72,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Bak Kut Teh, Hokkien Mee, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
348,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Bak Kut Teh, Hokkien Mee",0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6
186,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
759,Female,15 - 24,"Fish and Chips, Japanese Bento, Duck Rice, Bak Kut Teh, Hokkien Mee, Satay",0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6
292,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6
878,Male,14 and below,"Laksa , Char Kway Teow, Fish and Chips, Roti Prata, Cereal Prawn, Satay",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6
16,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Kway Chap, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
584,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
718,Female,15 - 24,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
839,Male,14 and below,"Hainanese Chicken Rice, Fish and Chips, Duck Rice, Bak Kut Teh, Roti Prata, Satay",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6
755,Female,15 - 24,"Sliced Fish Soup, Japanese Bento,Curry laksa, Duck Rice, Hokkien Mee, Crab Bee Hoon Soup",0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
861,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Roti Prata, Katong laksa ",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
320,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Fish Head Curry, Hokkien Mee, Sambal Stingray",0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6
943,Female,14 and below,"Roti John, Cereal Prawn, katong laksa, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,6
978,Female,14 and below,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Kway Chap, Roti Prata",0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6
823,Male,14 and below,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Japanese Bento, Hokkien Mee, Crab Bee Hoon Soup",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
230,Female,55 - 64,"Fish and Chips, Japanese Bento,Curry laksa, Hokkien Mee, Beef Kway Teow, Crab Bee Hoon Soup",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
923,Female,14 and below,"Sliced Fish Soup, Fish and Chips,Curry laksa, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6
703,Female,15 - 24,"Fish and Chips, Japanese Bento, Duck Rice, Hokkien Mee, Black Pepper Crab, Cereal Prawn",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,6
837,Male,14 and below,"Laksa , Fish and Chips,Curry laksa, Bak Kut Teh, Roti Prata, Katong laksa ",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
343,Male,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Kway Chap",0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6
879,Male,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Fish Head Curry, Beef Kway Teow, Sambal Stingray",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,6
493,Female,25 - 54,"Yu Sheng, Duck Rice, Bak Kut Teh, Kway Chap, Roti Prata, Sambal Stingray",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,6
99,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
334,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,6
266,Female,55 - 64,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Katong laksa ",1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
73,Female,65 and above,"Laksa , Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6
209,Female,55 - 64,"Laksa , Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Katong laksa ",1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6
817,Male,14 and below,"Sliced Fish Soup, Fish and Chips, Japanese Bento,Curry laksa, Bak Kut Teh, Kway Chap",0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
396,Male,55 - 64,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Black Pepper Crab, katong laksa, Sambal Stingray",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6
714,Female,15 - 24,"Hainanese Chicken Rice, Chinese Economy Rice, Hokkien Mee, Roti Prata, Cereal Prawn, Satay",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6
849,Male,14 and below,"Sliced Fish Soup, Fish and Chips, Japanese Bento,Curry laksa, Hokkien Mee, Roti Prata",0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
487,Female,25 - 54,"Laksa , Japanese Bento, Hokkien Mee, Cereal Prawn, Sambal Stingray, Satay",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6
